Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,ENA-FIRST-PUBLIC (run),ENA-LAST-UPDATE (run),Experiment,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study,alias,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,sample_name,SRA_accession,title,INSDC_center_alias,strain,AssemblyName,ena_checklist,geo_loc_name_country,geo_loc_name_country_continent,geographic_location_(country_and/or_sea),specific_host,Collection_Date,host_health_state,supplier_name,Collection_year,pmid,scientific_name,tax_id,sample_description,Country,type-material
ERR234692,WGS,200,969020200,PRJEB2138,SAMEA1707466,480278631,SC,public,"bam,sra","ena,gs,ncbi,s3","s3.us-east-1,ncbi.public,ena,gs.US",2013-03-05,2018-11-16,ERX209197,Illumina HiSeq 2000,6225200,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2013-03-14T00:00:00Z,SAMEA1707466,ERP000192,2601D-sc-2012-10-11T13:41:06Z-1494370,Wellcome Sanger Institute,2013-03-05T09:32:24Z,2018-03-09T11:57:36Z,public,ERS181600,ERS181600,Mycobacterium tuberculosis; Mycobacterium tuberculosis,SC,2601D,GCA_000195955.1,ERC000011,Russia,Europe,Russia,Homo sapiens,2010,disease,2601D,,,,,,,
ERR234693,WGS,200,922122600,PRJEB2138,SAMEA1707487,457680073,SC,public,"sra,bam","ncbi,gs,s3,ena","ena,gs.US,s3.us-east-1,ncbi.public",2013-03-05,2018-11-16,ERX209198,Illumina HiSeq 2000,6225201,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2013-03-14T00:00:00Z,SAMEA1707487,ERP000192,2625E-sc-2012-10-11T13:41:07Z-1494371,Wellcome Sanger Institute,2013-03-05T09:32:23Z,2018-03-09T10:02:23Z,public,ERS181601,ERS181601,Mycobacterium tuberculosis; Mycobacterium tuberculosis,SC,2625E,GCA_000195955.1,ERC000011,Russia,Europe,Russia,Homo sapiens,2010,disease,2625E,,,,,,,
ERR234694,WGS,200,954020000,PRJEB2138,SAMEA1707480,468662101,SC,public,"sra,bam","s3,gs,ncbi,ena","ena,gs.US,ncbi.public,s3.us-east-1",2013-03-05,2018-11-16,ERX209199,Illumina HiSeq 2000,6225202,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2013-03-14T00:00:00Z,SAMEA1707480,ERP000192,2626F-sc-2012-10-11T13:41:09Z-1494372,Wellcome Sanger Institute,2013-03-05T09:32:23Z,2018-03-09T10:02:23Z,public,ERS181602,ERS181602,Mycobacterium tuberculosis; Mycobacterium tuberculosis,SC,2626F,GCA_000195955.1,ERC000011,Russia,Europe,Russia,Homo sapiens,2010,disease,2626F,,,,,,,
ERR234695,WGS,200,902699000,PRJEB2138,SAMEA1707508,446299247,SC,public,"bam,sra","s3,ncbi,gs,ena","gs.US,s3.us-east-1,ena,ncbi.public",2013-03-05,2018-11-16,ERX209200,Illumina HiSeq 2000,6225203,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2013-03-14T00:00:00Z,SAMEA1707508,ERP000192,2631L-sc-2012-10-11T13:41:09Z-1494373,Wellcome Sanger Institute,2013-03-05T09:32:24Z,2018-03-09T13:28:48Z,public,ERS181603,ERS181603,Mycobacterium tuberculosis; Mycobacterium tuberculosis,SC,2631L,GCA_000195955.1,ERC000011,Russia,Europe,Russia,Homo sapiens,2010,disease,2631L,,,,,,,
ERR234696,WGS,200,858800600,PRJEB2138,SAMEA1707498,425008620,SC,public,"sra,bam","ncbi,ena,s3,gs","s3.us-east-1,ncbi.public,ena,gs.US",2013-03-05,2018-11-16,ERX209201,Illumina HiSeq 2000,6225204,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2013-03-14T00:00:00Z,SAMEA1707498,ERP000192,2634P-sc-2012-10-11T13:41:10Z-1494374,Wellcome Sanger Institute,2013-03-05T09:32:23Z,2018-03-09T11:57:36Z,public,ERS181604,ERS181604,Mycobacterium tuberculosis; Mycobacterium tuberculosis,SC,2634P,GCA_000195955.1,ERC000011,Russia,Europe,Russia,Homo sapiens,2010,disease,2634P,,,,,,,
ERR234697,WGS,200,869801000,PRJEB2138,SAMEA1707527,431886031,SC,public,"sra,bam","ena,s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US,ena",2013-03-05,2018-11-16,ERX209202,Illumina HiSeq 2000,6225205,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2013-03-14T00:00:00Z,SAMEA1707527,ERP000192,2636R-sc-2012-10-11T13:41:11Z-1494375,Wellcome Sanger Institute,2013-03-05T09:32:24Z,2018-03-09T10:02:23Z,public,ERS181605,ERS181605,Mycobacterium tuberculosis; Mycobacterium tuberculosis,SC,2636R,GCA_000195955.1,ERC000011,Russia,Europe,Russia,Homo sapiens,2010,disease,2636R,,,,,,,
ERR234698,WGS,200,797665200,PRJEB2138,SAMEA1707524,395670011,SC,public,"bam,sra","ena,gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1,ena",2013-03-05,2018-11-16,ERX209203,Illumina HiSeq 2000,6225206,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2013-03-14T00:00:00Z,SAMEA1707524,ERP000192,2639V-sc-2012-10-11T13:41:12Z-1494376,Wellcome Sanger Institute,2013-03-05T09:32:23Z,2018-03-09T10:02:54Z,public,ERS181606,ERS181606,Mycobacterium tuberculosis; Mycobacterium tuberculosis,SC,2639V,GCA_000195955.1,ERC000011,Russia,Europe,Russia,Homo sapiens,2010,disease,2639V,,,,,,,
ERR234699,WGS,200,1034044400,PRJEB2138,SAMEA1707514,509897044,SC,public,"sra,bam","gs,ena,ncbi,s3","ena,ncbi.public,s3.us-east-1,gs.US",2013-03-05,2018-11-16,ERX209204,Illumina HiSeq 2000,6225207,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2013-03-14T00:00:00Z,SAMEA1707514,ERP000192,2642Y-sc-2012-10-11T13:41:13Z-1494377,Wellcome Sanger Institute,2013-03-05T09:32:24Z,2018-03-09T10:02:23Z,public,ERS181607,ERS181607,Mycobacterium tuberculosis; Mycobacterium tuberculosis,SC,2642Y,GCA_000195955.1,ERC000011,Russia,Europe,Russia,Homo sapiens,2010,disease,2642Y,,,,,,,
ERR484733,WGS,200,510821000,PRJEB2138,SAMEA2160557,278015527,SC,public,"sra,cram","gs,s3,ena,ncbi","ncbi.public,ena,s3.us-east-1,gs.US",2014-04-22,2018-11-16,ERX450565,Illumina HiSeq 2000,9264582,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2014-05-14T00:00:00Z,SAMEA2160557,ERP000192,2695F-sc-2013-07-18T13:25:32Z-1668994,Wellcome Sanger Institute,2014-01-07T10:29:45Z,2018-03-09T10:19:21Z,public,ERS327592,ERS327592,Mycobacterium tuberculosis,SC,,GCA_000195955.1,ERC000011,,,,,,,,,,,,,,
ERR484734,WGS,200,535295000,PRJEB2138,SAMEA2152071,291375362,SC,public,"cram,sra","gs,ncbi,ena,s3","ncbi.public,gs.US,ena,s3.us-east-1",2014-04-22,2018-11-16,ERX450566,Illumina HiSeq 2000,9264594,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2014-05-14T00:00:00Z,SAMEA2152071,ERP000192,2763E-sc-2013-07-18T13:26:21Z-1669044,Wellcome Sanger Institute,2014-01-07T10:29:45Z,2018-03-09T10:20:12Z,public,ERS327642,ERS327642,Mycobacterium tuberculosis,SC,,GCA_000195955.1,ERC000011,,,,,,,,,,,,,,
ERR026636,WGS,116,1865468964,PRJEB2138,SAMEA837980,1129883527,SC,public,"sra,srf","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2011-01-21,2018-11-16,ERX2004640,Illumina Genome Analyzer II,NT213216J,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2011-03-18T00:00:00Z,SAMEA837980,ERP000192,M06_01518-sc-2010-05-07-4869,Wellcome Sanger Institute,2010-08-31T17:04:20Z,2018-03-09T09:52:22Z,public,ERS009081,ERS009081,Mycobacterium bovis,SC,06_01518,,,United Kingdom,Europe,United Kingdom,Homo sapiens,,,,2006,22294518,Mycobacterium tuberculosis,1773,,,
ERR026638,WGS,116,49858772,PRJEB2138,SAMEA838009,30151527,SC,public,"sra,srf","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2011-01-21,2018-11-16,ERX2004642,Illumina Genome Analyzer II,NT213218L,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2011-03-18T00:00:00Z,SAMEA838009,ERP000192,M05_04575-sc-2010-05-07-4891,Wellcome Sanger Institute,2010-08-31T17:04:20Z,2018-03-09T09:53:16Z,public,ERS009103,ERS009103,Mycobacterium tuberculosis,SC,05_04575,,,United Kingdom,Europe,United Kingdom,Homo sapiens,,,,2005,22294518,Mycobacterium tuberculosis,1773,,,
ERR026640,WGS,116,134723676,PRJEB2138,SAMEA838032,84125569,SC,public,"sra,srf","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2011-01-21,2018-11-16,ERX2004633,Illumina Genome Analyzer II,NT213209K,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2011-03-18T00:00:00Z,SAMEA838032,ERP000192,M06_01909-sc-2010-05-07-4873,Wellcome Sanger Institute,2010-08-31T17:04:20Z,2018-03-09T09:52:21Z,public,ERS009085,ERS009085,Mycobacterium tuberculosis,SC,06_01909,,,United Kingdom,Europe,United Kingdom,Homo sapiens,,,,2006,22294518,Mycobacterium tuberculosis,1773,,,
ERR026642,WGS,116,137090888,PRJEB2138,SAMEA837957,84573034,SC,public,"sra,srf","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2011-01-21,2018-11-16,ERX2004635,Illumina Genome Analyzer II,NT213211E,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis variant africanum,ILLUMINA,2011-03-18T00:00:00Z,SAMEA837957,ERP000192,M05_10091-sc-2010-05-07-4875,Wellcome Sanger Institute,2010-08-31T17:04:20Z,2018-03-09T09:52:22Z,public,ERS009087,ERS009087,Mycobacterium africanum,SC,05_10091,,,United Kingdom,Europe,United Kingdom,Homo sapiens,,,,2005,22294518,Mycobacterium tuberculosis,1773,,,
ERR026643,WGS,116,40450244,PRJEB2138,SAMEA837901,24820526,SC,public,"sra,srf","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2011-01-21,2018-11-16,ERX2004636,Illumina Genome Analyzer II,NT213212F,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis H37Rv,ILLUMINA,2011-03-18T00:00:00Z,SAMEA837901,ERP000192,H37Rv-sc-2010-05-07-4876,Wellcome Sanger Institute,2010-08-31T17:04:20Z,2018-03-09T09:53:16Z,public,ERS009088,ERS009088,Mycobacterium tuberculosis,SC,H37Rv,,,,,,,,,,,,,,,,type strain of Mycobacterium tuberculosis
ERR026645,WGS,116,34299228,PRJEB2138,SAMEA838030,22569344,SC,public,"sra,srf","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2011-01-21,2018-11-16,ERX2004638,Illumina Genome Analyzer II,NT213214H,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2011-03-18T00:00:00Z,SAMEA838030,ERP000192,M05_11459-sc-2010-05-07-4872,Wellcome Sanger Institute,2010-08-31T17:04:20Z,2018-03-09T09:52:22Z,public,ERS009084,ERS009084,Mycobacterium tuberculosis,SC,05_11459,,,United Kingdom,Europe,United Kingdom,Homo sapiens,,,,2005,22294518,Mycobacterium tuberculosis,1773,,,
ERR027445,WGS,115,212373835,PRJEB2138,SAMEA838020,110775855,SC,public,"sra,srf","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2011-01-26,2018-11-16,ERX1995894,Illumina Genome Analyzer II,NT201244A,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2011-03-18T00:00:00Z,SAMEA838020,ERP000192,M08_14358-sc-2010-05-07-7888,Wellcome Sanger Institute,2011-02-14T17:17:35Z,2018-03-09T09:52:22Z,public,ERS009128,ERS009128,Mycobacterium tuberculosis,SC,08_14358,,,Russia,Europe,Russia,Homo sapiens,,,,2008,22294518,Mycobacterium tuberculosis,1773,,,
ERR027448,WGS,115,251684285,PRJEB2138,SAMEA837955,129930190,SC,public,"sra,srf","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2011-01-26,2018-11-16,ERX1995905,Illumina Genome Analyzer II,NT201255D,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2011-03-18T00:00:00Z,SAMEA837955,ERP000192,M08_14486-sc-2010-05-07-7899,Wellcome Sanger Institute,2011-02-14T17:17:35Z,2018-03-09T09:52:21Z,public,ERS009139,ERS009139,Mycobacterium tuberculosis,SC,08_14486,,,Russia,Europe,Russia,Homo sapiens,,,,2008,22294518,Mycobacterium tuberculosis,1773,,,
ERR027453,WGS,115,216906790,PRJEB2138,SAMEA837946,112668332,SC,public,"sra,srf","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2011-01-26,2018-11-16,ERX1995899,Illumina Genome Analyzer II,NT201249F,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2011-03-18T00:00:00Z,SAMEA837946,ERP000192,M08_14374-sc-2010-05-07-7894,Wellcome Sanger Institute,2011-02-14T17:17:35Z,2018-03-09T09:52:22Z,public,ERS009134,ERS009134,Mycobacterium tuberculosis,SC,M08/14374,,,,,,,,,,,,,,,,
ERR027454,WGS,115,221667905,PRJEB2138,SAMEA837936,114747271,SC,public,"sra,srf","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2011-01-26,2018-11-16,ERX1995900,Illumina Genome Analyzer II,NT201250V,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2011-03-18T00:00:00Z,SAMEA837936,ERP000192,M08_14370-sc-2010-05-07-7893,Wellcome Sanger Institute,2011-02-14T17:17:35Z,2018-03-09T10:20:30Z,public,ERS009133,ERS009133,Mycobacterium tuberculosis,SC,08_14370,,,Russia,Europe,Russia,Homo sapiens,,,,2008,22294518,Mycobacterium tuberculosis,1773,,,
ERR027456,WGS,115,215237565,PRJEB2138,SAMEA837940,111843484,SC,public,"sra,srf","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2011-01-26,2018-11-16,ERX1995902,Illumina Genome Analyzer II,NT201252A,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2011-03-18T00:00:00Z,SAMEA837940,ERP000192,M08_14521-sc-2010-05-07-7891,Wellcome Sanger Institute,2011-02-14T17:17:35Z,2018-03-09T09:52:21Z,public,ERS009131,ERS009131,Mycobacterium tuberculosis,SC,08_14521,,,Russia,Europe,Russia,Homo sapiens,,,,2008,22294518,Mycobacterium tuberculosis,1773,,,
ERR027459,WGS,115,345198720,PRJEB2138,SAMEA837907,207615445,SC,public,"sra,srf","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2011-01-26,2018-11-16,ERX1995891,Illumina Genome Analyzer II,NT204379D,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2011-03-18T00:00:00Z,SAMEA837907,ERP000192,M08_14357s2-sc-2010-05-07-7911,Wellcome Sanger Institute,2011-02-14T17:17:35Z,2018-03-09T09:52:21Z,public,ERS009151,ERS009151,Mycobacterium tuberculosis,SC,08_14357,,,Russia,Europe,Russia,Homo sapiens,,,,2008,22294518,Mycobacterium tuberculosis,1773,,,
ERR027463,WGS,115,364778850,PRJEB2138,SAMEA837998,226687614,SC,public,"sra,srf","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2011-01-26,2018-11-16,ERX1995884,Illumina Genome Analyzer II,NT204371S,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2011-03-18T00:00:00Z,SAMEA837998,ERP000192,M05_08574-sc-2010-05-07-7908,Wellcome Sanger Institute,2011-02-14T17:17:35Z,2018-03-09T10:03:12Z,public,ERS009148,ERS009148,Mycobacterium tuberculosis,SC,M05/08574,,,,,,,,,,,,,,,,
ERR027467,WGS,115,143381540,PRJEB2138,SAMEA837982,86904272,SC,public,"sra,srf","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2011-01-26,2018-11-16,ERX1995888,Illumina Genome Analyzer II,NT204376A,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2011-03-18T00:00:00Z,SAMEA837982,ERP000192,M08_14487s2-sc-2010-05-07-7903,Wellcome Sanger Institute,2011-02-14T17:17:35Z,2018-03-09T09:52:21Z,public,ERS009143,ERS009143,Mycobacterium tuberculosis,SC,M08/14487,,,,,,,,,,,,,,,,
ERR026634,WGS,116,65078784,PRJEB2138,SAMN00009845,42547758,SC,public,"sra,srf","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2011-01-21,2018-11-16,ERX009880,Illumina Genome Analyzer II,SamaraTB-batch1-group2,PAIRED,RANDOM,GENOMIC,human gut metagenome,ILLUMINA,2011-03-18T00:00:00Z,unidentified,ERP000192,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR026635,WGS,116,46315784,PRJEB2138,SAMEA837967,29222758,SC,public,"sra,srf","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2011-01-21,2018-11-16,ERX2004631,Illumina Genome Analyzer II,NT213207I,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2011-03-18T00:00:00Z,SAMEA837967,ERP000192,M08_14303-sc-2010-05-07-4879,Wellcome Sanger Institute,2010-08-31T17:04:20Z,2018-03-09T09:52:21Z,public,ERS009091,ERS009091,Mycobacterium tuberculosis,SC,08_14303,,,Russia,Europe,Russia,Homo sapiens,,,,2008,22294518,Mycobacterium tuberculosis,1773,,,
ERR026637,WGS,116,112952332,PRJEB2138,SAMEA837969,69544822,SC,public,"sra,srf","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2011-01-21,2018-11-16,ERX2004641,Illumina Genome Analyzer II,NT213217K,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2011-03-18T00:00:00Z,SAMEA837969,ERP000192,M08_14300-sc-2010-05-07-4878,Wellcome Sanger Institute,2010-08-31T17:04:20Z,2018-03-09T10:03:12Z,public,ERS009090,ERS009090,Mycobacterium tuberculosis,SC,08_14300,,,Russia,Europe,Russia,Homo sapiens,,,,2008,22294518,Mycobacterium tuberculosis,1773,,,
ERR026639,WGS,116,111596060,PRJEB2138,SAMEA838036,69892969,SC,public,"sra,srf","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2011-01-21,2018-11-16,ERX2004632,Illumina Genome Analyzer II,NT213208J,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2011-03-18T00:00:00Z,SAMEA838036,ERP000192,M05_12834-sc-2010-05-07-4871,Wellcome Sanger Institute,2010-08-31T17:04:20Z,2018-03-09T09:52:21Z,public,ERS009083,ERS009083,Mycobacterium tuberculosis,SC,05_12834,,,United Kingdom,Europe,United Kingdom,Homo sapiens,,,,2005,22294518,Mycobacterium tuberculosis,1773,,,
ERR026641,WGS,116,120582580,PRJEB2138,SAMEA838026,74872702,SC,public,"sra,srf","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2011-01-21,2018-11-16,ERX2004634,Illumina Genome Analyzer II,NT213210D,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2011-03-18T00:00:00Z,SAMEA838026,ERP000192,M06_02537-sc-2010-05-07-4874,Wellcome Sanger Institute,2010-08-31T17:04:20Z,2018-03-09T09:53:15Z,public,ERS009086,ERS009086,Mycobacterium tuberculosis,SC,06_02537,,,United Kingdom,Europe,United Kingdom,Homo sapiens,,,,2006,22294518,Mycobacterium tuberculosis,1773,,,
ERR026644,WGS,116,101521344,PRJEB2138,SAMEA838047,65749633,SC,public,"sra,srf","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2011-01-21,2018-11-16,ERX2004637,Illumina Genome Analyzer II,NT213213G,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2011-03-18T00:00:00Z,SAMEA838047,ERP000192,M08_14304-sc-2010-05-07-4877,Wellcome Sanger Institute,2010-08-31T17:04:20Z,2018-03-09T10:03:12Z,public,ERS009089,ERS009089,Mycobacterium tuberculosis,SC,08_14304,,,Russia,Europe,Russia,Homo sapiens,,,,2008,22294518,Mycobacterium tuberculosis,1773,,,
ERR026646,WGS,116,85672960,PRJEB2138,SAMEA838052,55186529,SC,public,"sra,srf","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2011-01-21,2018-11-16,ERX2004639,Illumina Genome Analyzer II,NT213215I,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2011-03-18T00:00:00Z,SAMEA838052,ERP000192,M05_04354-sc-2010-05-07-4870,Wellcome Sanger Institute,2010-08-31T17:04:20Z,2018-03-09T09:52:21Z,public,ERS009082,ERS009082,Mycobacterium tuberculosis,SC,05_04354,,,United Kingdom,Europe,United Kingdom,Homo sapiens,,,,2005,22294518,Mycobacterium tuberculosis,1773,,,
ERR027444,WGS,115,14063925,PRJEB2138,SAMN00009845,7862194,SC,public,"sra,srf","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2011-01-26,2018-11-16,ERX010038,Illumina Genome Analyzer II,SamaraTB-b3-p5,PAIRED,RANDOM,GENOMIC,human gut metagenome,ILLUMINA,2011-03-18T00:00:00Z,unidentified,ERP000192,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR027446,WGS,115,221296570,PRJEB2138,SAMEA837938,114372503,SC,public,"sra,srf","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2011-01-26,2018-11-16,ERX1995903,Illumina Genome Analyzer II,NT201253B,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2011-03-18T00:00:00Z,SAMEA837938,ERP000192,M08_14514-sc-2010-05-07-7890,Wellcome Sanger Institute,2011-02-14T17:17:35Z,2018-03-09T09:52:21Z,public,ERS009130,ERS009130,Mycobacterium tuberculosis,SC,08_14514,,,Russia,Europe,Russia,Homo sapiens,,,,2008,22294518,Mycobacterium tuberculosis,1773,,,
ERR027447,WGS,115,219953485,PRJEB2138,SAMEA838018,115374333,SC,public,"sra,srf","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2011-01-26,2018-11-16,ERX1995904,Illumina Genome Analyzer II,NT201254C,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2011-03-18T00:00:00Z,SAMEA838018,ERP000192,M08_14361-sc-2010-05-07-7889,Wellcome Sanger Institute,2011-02-14T17:17:36Z,2018-03-09T09:52:22Z,public,ERS009129,ERS009129,Mycobacterium tuberculosis,SC,08_14361,,,Russia,Europe,Russia,Homo sapiens,,,,2008,22294518,Mycobacterium tuberculosis,1773,,,
ERR027449,WGS,115,222360320,PRJEB2138,SAMEA837952,115658859,SC,public,"sra,srf","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2011-01-26,2018-11-16,ERX1995895,Illumina Genome Analyzer II,NT201245B,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2011-03-18T00:00:00Z,SAMEA837952,ERP000192,M08_14443-sc-2010-05-07-7898,Wellcome Sanger Institute,2011-02-14T17:17:36Z,2018-03-09T09:52:22Z,public,ERS009138,ERS009138,Mycobacterium tuberculosis,SC,08_14443,,,Russia,Europe,Russia,Homo sapiens,,,,2008,22294518,Mycobacterium tuberculosis,1773,,,
ERR027450,WGS,115,230842260,PRJEB2138,SAMEA837944,119900460,SC,public,"sra,srf","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2011-01-26,2018-11-16,ERX1995896,Illumina Genome Analyzer II,NT201246C,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2011-03-18T00:00:00Z,SAMEA837944,ERP000192,M08_14391-sc-2010-05-07-7897,Wellcome Sanger Institute,2011-02-14T17:17:36Z,2018-03-09T09:52:22Z,public,ERS009137,ERS009137,Mycobacterium tuberculosis,SC,08_14391,,,Russia,Europe,Russia,Homo sapiens,,,,2008,22294518,Mycobacterium tuberculosis,1773,,,
ERR027451,WGS,115,230241155,PRJEB2138,SAMEA837942,119252411,SC,public,"sra,srf","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2011-01-26,2018-11-16,ERX1995897,Illumina Genome Analyzer II,NT201247D,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2011-03-18T00:00:00Z,SAMEA837942,ERP000192,M08_14389-sc-2010-05-07-7896,Wellcome Sanger Institute,2011-02-14T17:17:35Z,2018-03-09T09:52:21Z,public,ERS009136,ERS009136,Mycobacterium tuberculosis,SC,08_14389,,,Russia,Europe,Russia,Homo sapiens,,,,2008,22294518,Mycobacterium tuberculosis,1773,,,
ERR027452,WGS,115,220884985,PRJEB2138,SAMEA837948,114696790,SC,public,"sra,srf","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2011-01-26,2018-11-16,ERX1995898,Illumina Genome Analyzer II,NT201248E,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2011-03-18T00:00:00Z,SAMEA837948,ERP000192,M08_14377-sc-2010-05-07-7895,SC,2011-02-14T17:17:36Z,2013-11-04T20:04:37Z,public,ERS009135,ERS009135,M08_14377-sc-2010-05-07-7895,,08_14377,,,,,,,,,,,,,,,Estonia,
ERR027455,WGS,115,212608205,PRJEB2138,SAMEA837934,110790416,SC,public,"sra,srf","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2011-01-26,2018-11-16,ERX1995901,Illumina Genome Analyzer II,NT201251W,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2011-03-18T00:00:00Z,SAMEA837934,ERP000192,M08_14365-sc-2010-05-07-7892,Wellcome Sanger Institute,2011-02-14T17:17:36Z,2018-03-09T09:52:22Z,public,ERS009132,ERS009132,Mycobacterium tuberculosis,SC,08_14365,,,Russia,Europe,Russia,Homo sapiens,,,,2008,22294518,Mycobacterium tuberculosis,1773,,,
ERR027457,WGS,115,26675170,PRJEB2138,SAMN00009845,16848622,SC,public,"sra,srf","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2011-01-26,2018-11-16,ERX010037,Illumina Genome Analyzer II,SamaraTB B3 P6,PAIRED,RANDOM,GENOMIC,human gut metagenome,ILLUMINA,2011-03-18T00:00:00Z,unidentified,ERP000192,,,,,,,,,,,,,,,,,,,,,,,,,,
